StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
905110,19,20002723,1,2022,Trendon Watford,POR,PF,10,48,786.30,869,17,142.00,267.00,53.2,133.00,229.00,58.1,9.00,38.00,23.7,71.00,94.00,75.5,57.00,142.00,199.00,81.00,25.00,28.00,44.00,116.00,364.00,839.30,825.75,-349.00,2.00,0.00
905111,22,20000442,1,2022,John Wall,HOU,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
905112,17,20000591,1,2022,Bojan Bogdanovic,UTA,SF,69,69,1735.20,2130,11,422.00,928.00,45.5,241.00,460.00,52.4,181.00,468.00,38.7,223.00,260.00,85.8,58.00,238.00,296.00,120.00,34.00,1.00,118.00,116.00,1248.00,1770.20,1904.00,218.00,3.00,0.00
905113,21,20000659,1,2022,Kyle Anderson,MEM,SF,11,69,1412.10,1483,41,209.00,469.00,44.6,173.00,360.00,48.1,36.00,109.00,33.0,67.00,105.00,63.8,69.00,299.00,368.00,183.00,77.00,46.00,71.00,108.00,521.00,1535.10,1487.00,59.00,2.00,0.00
905114,14,20000727,1,2022,Jerami Grant,DET,SF,47,47,1400.70,1497,43,298.00,699.00,42.6,207.00,445.00,46.5,91.00,254.00,35.8,217.00,259.00,83.8,28.00,163.00,191.00,111.00,44.00,49.00,85.00,107.00,904.00,1493.70,1499.75,-219.00,1.00,0.00
905115,19,20000842,1,2022,Joe Ingles,POR,SF,16,45,729.20,1121,1,115.00,285.00,40.4,37.00,60.00,61.7,78.00,225.00,34.7,17.00,22.00,77.3,12.00,119.00,131.00,158.00,23.00,5.00,46.00,82.00,325.00,757.20,797.75,186.00,0.00,0.00
905116,10,20001446,1,2022,Sam Dekker,TOR,SF,0,1,0.00,0,54,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.00,0.00,0.00
905117,22,20001527,1,2022,Christian Wood,HOU,PF,67,68,2385.70,2091,38,440.00,878.00,50.1,309.00,542.00,57.0,131.00,336.00,39.0,207.00,332.00,62.3,110.00,576.00,686.00,155.00,54.00,65.00,126.00,171.00,1218.00,2504.70,2598.00,-406.00,33.00,0.00
905118,17,20001697,1,2022,Juancho Hernangomez,UTA,PF,9,40,313.00,444,33,44.00,106.00,41.5,20.00,37.00,54.1,24.00,69.00,34.8,19.00,34.00,55.9,28.00,72.00,100.00,20.00,14.00,10.00,16.00,25.00,131.00,337.00,338.00,-5.00,0.00,0.00
905119,14,20001995,1,2022,Marvin Bagley III,DET,PF,25,48,1040.60,1145,27,225.00,446.00,50.4,202.00,349.00,57.9,23.00,97.00,23.7,67.00,101.00,66.3,105.00,233.00,338.00,36.00,22.00,18.00,39.00,93.00,540.00,1080.60,1099.00,-132.00,7.00,0.00
905120,21,20002029,1,2022,De'Anthony Melton,MEM,PG,15,73,1649.60,1656,39,281.00,695.00,40.4,142.00,323.00,44.0,139.00,372.00,37.4,90.00,120.00,75.0,64.00,264.00,328.00,194.00,104.00,39.00,112.00,128.00,791.00,1792.60,1794.50,221.00,2.00,0.00
905121,11,20002280,1,2022,Coby White,CHI,PG,17,61,1264.40,1674,53,279.00,644.00,43.3,143.00,291.00,49.1,136.00,353.00,38.5,78.00,91.00,85.7,17.00,165.00,182.00,176.00,29.00,11.00,70.00,137.00,772.00,1304.40,1378.00,-34.00,1.00,0.00
905122,24,20002565,1,2022,Robert Woodard II,SA,SF,0,12,27.70,42,11,2.00,16.00,12.5,1.00,12.00,8.3,1.00,4.00,25.0,2.00,2.00,100,5.00,6.00,11.00,3.00,1.00,1.00,1.00,3.00,7.00,29.70,29.25,15.00,0.00,0.00
905123,7,20002680,1,2022,Aaron Henry,PHI,SF,0,6,5.20,23,32,1.00,5.00,20.0,1.00,4.00,25.0,0.00,1.00,0,0.00,0.00,0,0.00,1.00,1.00,0.00,0.00,2.00,2.00,2.00,2.00,7.20,6.25,-20.00,0.00,0.00
905124,18,20002714,1,2022,Aaron Wiggins,OKC,SG,35,50,757.60,1208,6,156.00,337.00,46.3,114.00,199.00,57.3,42.00,138.00,30.4,62.00,85.00,72.9,51.00,127.00,178.00,68.00,30.00,10.00,54.00,93.00,416.00,797.60,814.50,-235.00,0.00,0.00
905125,30,20000483,1,2022,Harrison Barnes,SAC,SF,77,77,2078.40,2584,8,391.00,834.00,46.9,249.00,474.00,52.5,142.00,360.00,39.4,341.00,413.00,82.6,82.00,350.00,432.00,186.00,53.00,14.00,118.00,94.00,1265.00,2145.40,2237.50,-374.00,5.00,0.00
905126,23,20000519,1,2022,Tony Snell,NO,SG,12,53,383.60,822,29,69.00,171.00,40.4,24.00,43.00,55.8,45.00,128.00,35.2,4.00,4.00,100,16.00,87.00,103.00,28.00,16.00,9.00,19.00,70.00,187.00,408.60,420.75,-117.00,0.00,0.00
905127,19,20000619,1,2022,Damian Lillard,POR,PG,29,29,1130.00,1053,59,222.00,552.00,40.2,130.00,268.00,48.5,92.00,284.00,32.4,159.00,181.00,87.8,13.00,107.00,120.00,212.00,17.00,11.00,83.00,37.00,695.00,1158.00,1235.50,-30.00,8.00,0.00
905128,2,20000833,1,2022,Gordon Hayward,CHA,SF,48,49,1369.30,1562,37,283.00,617.00,45.9,197.00,397.00,49.6,86.00,220.00,39.1,126.00,149.00,84.6,38.00,186.00,224.00,177.00,47.00,22.00,81.00,85.00,778.00,1438.30,1465.50,-20.00,1.00,0.00
905129,23,20001405,1,2022,Willy Hernangomez,NO,C,8,49,982.10,839,2,170.00,327.00,52.0,166.00,315.00,52.7,4.00,12.00,33.3,109.00,141.00,77.3,143.00,195.00,338.00,63.00,21.00,19.00,51.00,97.00,453.00,1022.10,1040.00,-45.00,9.00,0.00
905130,18,20002056,1,2022,Kenrich Williams,OKC,PF,0,49,851.00,1071,26,146.00,317.00,46.1,105.00,196.00,53.6,41.00,121.00,33.9,30.00,55.00,54.5,75.00,145.00,220.00,108.00,44.00,10.00,46.00,81.00,363.00,905.00,905.50,25.00,0.00,0.00
905131,19,20002305,1,2022,Didi Louzada,POR,PG,1,9,65.90,129,22,12.00,33.00,36.4,3.00,10.00,30.0,9.00,23.00,39.1,2.00,2.00,100,5.00,12.00,17.00,5.00,2.00,2.00,5.00,13.00,35.00,69.90,73.75,-81.00,0.00,0.00
905132,11,20002391,1,2022,Tyler Cook,CHI,PF,2,20,144.10,199,40,23.00,38.00,60.5,23.00,38.00,60.5,0.00,0.00,0,21.00,32.00,65.6,16.00,37.00,53.00,3.00,4.00,4.00,7.00,28.00,67.00,152.10,150.25,-27.00,0.00,0.00
905133,6,20002692,1,2022,Miles McBride,NY,PG,2,40,225.90,371,29,32.00,108.00,29.6,15.00,40.00,37.5,17.00,68.00,25.0,8.00,12.00,66.7,4.00,38.00,42.00,41.00,14.00,1.00,5.00,45.00,89.00,240.90,239.00,101.00,0.00,0.00
905134,12,20002841,1,2022,Kevin Pangos,CLE,PG,3,25,96.20,166,7,15.00,46.00,32.6,9.00,20.00,45.0,6.00,26.00,23.1,3.00,4.00,75.0,2.00,9.00,11.00,30.00,3.00,0.00,7.00,11.00,39.00,99.20,103.25,-32.00,0.00,0.00
905135,5,20000618,1,2022,Robin Lopez,ORL,C,9,36,482.20,610,50,110.00,199.00,55.3,108.00,193.00,56.0,2.00,6.00,33.3,32.00,54.00,59.3,68.00,58.00,126.00,54.00,2.00,18.00,44.00,67.00,254.00,502.20,516.00,-65.00,3.00,0.00
905136,17,20000635,1,2022,Mike Conley,UTA,PG,71,72,1934.90,2057,2,344.00,791.00,43.5,175.00,377.00,46.4,169.00,414.00,40.8,129.00,162.00,79.6,47.00,170.00,217.00,385.00,96.00,21.00,123.00,142.00,986.00,2051.90,2094.75,348.00,2.00,0.00
905137,30,20000686,1,2022,Maurice Harkless,SAC,SF,24,47,460.90,862,23,83.00,181.00,45.9,52.00,80.00,65.0,31.00,101.00,30.7,20.00,28.00,71.4,12.00,100.00,112.00,23.00,29.00,24.00,31.00,77.00,217.00,513.90,499.00,-90.00,1.00,0.00
905138,9,20000835,1,2022,Enes Kanter,BOS,C,1,35,350.00,411,23,51.00,97.00,52.6,49.00,92.00,53.3,2.00,5.00,40.0,24.00,28.00,85.7,61.00,99.00,160.00,8.00,5.00,14.00,20.00,42.00,128.00,369.00,372.00,70.00,2.00,0.00
905139,29,20001721,1,2022,Abdel Nader,PHO,SF,0,15,89.90,158,32,12.00,35.00,34.3,8.00,21.00,38.1,4.00,14.00,28.6,6.00,10.00,60.0,4.00,23.00,27.00,7.00,8.00,4.00,11.00,20.00,34.00,101.90,98.75,0.00,0.00,0.00
905140,19,20001853,1,2022,Josh Hart,POR,SG,53,54,1642.60,1789,52,287.00,569.00,50.4,214.00,356.00,60.1,73.00,213.00,34.3,160.00,211.00,75.8,62.00,326.00,388.00,224.00,61.00,13.00,114.00,150.00,807.00,1716.60,1773.50,-198.00,12.00,0.00
905141,10,20001886,1,2022,Chris Boucher,TOR,PF,10,80,1589.30,1691,32,268.00,577.00,46.4,200.00,348.00,57.5,68.00,229.00,29.7,150.00,193.00,77.7,179.00,315.00,494.00,25.00,49.00,75.00,43.00,174.00,754.00,1713.30,1684.50,189.00,10.00,0.00
905142,23,20002039,1,2022,Alize Johnson,NO,PF,0,24,125.70,185,36,17.00,39.00,43.6,17.00,35.00,48.6,0.00,4.00,0,7.00,12.00,58.3,28.00,33.00,61.00,9.00,5.00,0.00,12.00,18.00,41.00,130.70,134.75,-47.00,0.00,0.00
905143,24,20002172,1,2022,Jock Landale,SA,C,1,55,515.10,587,24,101.00,204.00,49.5,72.00,115.00,62.6,29.00,89.00,32.6,34.00,41.00,82.9,63.00,75.00,138.00,45.00,10.00,14.00,31.00,53.00,265.00,539.10,553.50,-15.00,1.00,0.00
905144,6,20002290,1,2022,Luka Samanic,NY,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
905145,18,20002307,1,2022,Ty Jerome,OKC,PG,4,48,630.10,801,0,124.00,328.00,37.8,70.00,142.00,49.3,54.00,186.00,29.0,38.00,47.00,80.9,19.00,59.00,78.00,109.00,30.00,5.00,37.00,73.00,340.00,665.10,679.50,-7.00,0.00,0.00
905146,22,20002490,1,2022,Garrison Mathews,HOU,SG,32,65,1095.00,1711,50,184.00,461.00,39.9,45.00,75.00,60.0,139.00,386.00,36.0,143.00,180.00,79.4,32.00,158.00,190.00,64.00,57.00,24.00,41.00,168.00,650.00,1176.00,1194.50,-216.00,0.00,0.00
905147,22,20002839,1,2022,DeJon Jarreau,HOU,SG,0,1,0.00,0,51,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
905148,10,20000587,1,2022,Thaddeus Young,TOR,PF,1,52,819.60,845,51,141.00,272.00,51.8,124.00,224.00,55.4,17.00,48.00,35.4,23.00,49.00,46.9,80.00,128.00,208.00,104.00,54.00,18.00,52.00,81.00,322.00,891.60,864.50,22.00,0.00,0.00
905149,29,20000680,1,2022,Elfrid Payton,PHO,PG,1,52,419.10,552,56,67.00,175.00,38.3,63.00,157.00,40.1,4.00,18.00,22.2,12.00,32.00,37.5,21.00,67.00,88.00,99.00,25.00,6.00,47.00,38.00,150.00,450.10,449.00,-45.00,0.00,0.00
905150,20,20001666,1,2022,Jamal Murray,DEN,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
905151,13,20001673,1,2022,Buddy Hield,IND,SG,32,81,2073.10,2497,45,446.00,1098.00,40.6,184.00,382.00,48.2,262.00,716.00,36.6,111.00,127.00,87.4,66.00,287.00,353.00,229.00,72.00,25.00,153.00,184.00,1265.00,2170.10,2299.75,-164.00,1.00,0.00
905152,1,20001852,1,2022,Thomas Bryant,WAS,C,9,27,400.10,439,9,77.00,148.00,52.0,65.00,106.00,61.3,12.00,42.00,28.6,35.00,40.00,87.5,26.00,82.00,108.00,23.00,6.00,21.00,19.00,43.00,201.00,427.10,421.00,-75.00,0.00,0.00
905153,21,20002266,1,2022,Ja Morant,MEM,PG,57,57,2510.00,1888,48,580.00,1177.00,49.3,492.00,921.00,53.4,88.00,256.00,34.4,316.00,415.00,76.1,77.00,248.00,325.00,384.00,66.00,22.00,196.00,86.00,1564.00,2598.00,2684.75,189.00,10.00,1.00
905154,24,20002359,1,2022,Devontae Cacok,SA,PF,0,15,132.40,121,1,21.00,31.00,67.7,21.00,31.00,67.7,0.00,0.00,0,4.00,7.00,57.1,8.00,34.00,42.00,6.00,8.00,7.00,3.00,16.00,46.00,147.40,136.00,-1.00,0.00,0.00
905155,10,20002545,1,2022,Precious Achiuwa,TOR,PF,28,73,1426.60,1725,11,265.00,603.00,43.9,209.00,447.00,46.8,56.00,156.00,35.9,78.00,131.00,59.5,146.00,327.00,473.00,82.00,37.00,41.00,84.00,151.00,664.00,1504.60,1529.25,72.00,6.00,0.00
905156,17,20002552,1,2022,Udoka Azubuike,UTA,C,5,17,177.20,194,50,37.00,49.00,75.5,37.00,49.00,75.5,0.00,0.00,0,6.00,11.00,54.5,18.00,53.00,71.00,0.00,1.00,11.00,12.00,25.00,80.00,189.20,188.25,4.00,1.00,0.00
905157,18,20002559,1,2022,Theo Maledon,OKC,PG,7,51,703.70,906,54,119.00,317.00,37.5,75.00,167.00,44.9,44.00,150.00,29.3,79.00,100.00,79.0,20.00,111.00,131.00,111.00,31.00,11.00,65.00,67.00,361.00,745.70,766.25,-200.00,1.00,0.00
905158,13,20002652,1,2022,Chris Duarte,IND,SG,39,55,1204.20,1539,10,268.00,621.00,43.2,174.00,366.00,47.5,94.00,255.00,36.9,90.00,112.00,80.4,41.00,185.00,226.00,114.00,56.00,10.00,90.00,95.00,720.00,1270.20,1307.50,-55.00,0.00,0.00
905159,17,20002659,1,2022,Jared Butler,UTA,SG,1,42,326.50,359,59,61.00,151.00,40.4,33.00,63.00,52.4,28.00,88.00,31.8,11.00,16.00,68.8,5.00,40.00,45.00,63.00,17.00,8.00,33.00,47.00,161.00,351.50,359.25,-11.00,0.00,0.00
905702,4,20000689,1,2022,Victor Oladipo,MIA,SG,1,8,164.60,173,7,35.00,72.00,48.6,20.00,37.00,54.1,15.00,35.00,42.9,14.00,19.00,73.7,3.00,20.00,23.00,28.00,5.00,1.00,16.00,13.00,99.00,170.60,182.75,-5.00,1.00,0.00
905703,3,20000800,1,2022,Gorgui Dieng,ATL,C,3,44,378.20,371,1,53.00,112.00,47.3,24.00,44.00,54.5,29.00,68.00,42.6,19.00,26.00,73.1,32.00,89.00,121.00,34.00,11.00,13.00,20.00,52.00,154.00,402.20,408.75,-63.00,0.00,0.00
905704,15,20000874,1,2022,Serge Ibaka,MIL,PF,12,54,783.50,877,41,148.00,296.00,50.0,111.00,197.00,56.3,37.00,99.00,37.4,32.00,44.00,72.7,62.00,188.00,250.00,49.00,11.00,33.00,43.00,102.00,365.00,827.50,840.50,-54.00,3.00,0.00
905705,3,20001993,1,2022,Kevin Huerter,ATL,SG,60,74,1572.30,2187,42,345.00,760.00,45.4,185.00,349.00,53.0,160.00,411.00,38.9,42.00,52.00,80.8,32.00,222.00,254.00,203.00,55.00,26.00,91.00,185.00,892.00,1653.30,1712.00,168.00,1.00,0.00
905706,28,20002312,1,2022,Terance Mann,LAC,SG,33,81,1763.50,2316,42,334.00,690.00,48.4,258.00,482.00,53.5,76.00,208.00,36.5,128.00,164.00,78.0,104.00,321.00,425.00,209.00,55.00,21.00,84.00,178.00,872.00,1839.50,1873.75,68.00,6.00,0.00
905707,4,20000856,1,2022,P.J. Tucker,MIA,SF,70,71,1306.90,1978,30,207.00,428.00,48.4,127.00,235.00,54.0,80.00,193.00,41.5,45.00,61.00,73.8,100.00,287.00,387.00,149.00,58.00,15.00,66.00,161.00,539.00,1379.90,1406.75,230.00,5.00,0.00
905708,28,20001694,1,2022,Ivica Zubac,LAC,C,76,76,1849.80,1851,52,310.00,495.00,62.6,310.00,495.00,62.6,0.00,0.00,0,165.00,227.00,72.7,217.00,427.00,644.00,120.00,36.00,77.00,114.00,203.00,785.00,1962.80,1976.50,-130.00,25.00,0.00
905709,4,20002743,1,2022,Marcus Garrett,MIA,SG,0,12,65.10,126,49,5.00,21.00,23.8,4.00,17.00,23.5,1.00,4.00,25.0,2.00,5.00,40.0,9.00,14.00,23.00,7.00,5.00,3.00,2.00,16.00,13.00,73.10,67.75,17.00,0.00,0.00
905710,28,20000742,1,2022,Paul George,LAC,SF,31,31,1307.60,1077,23,268.00,636.00,42.1,177.00,379.00,46.7,91.00,257.00,35.4,127.00,148.00,85.8,12.00,201.00,213.00,176.00,67.00,13.00,126.00,74.00,754.00,1387.60,1437.25,92.00,7.00,0.00
905711,4,20000780,1,2022,Udonis Haslem,MIA,PF,0,13,67.00,83,13,14.00,31.00,45.2,13.00,27.00,48.1,1.00,4.00,25.0,3.00,3.00,100,4.00,21.00,25.00,4.00,1.00,1.00,5.00,15.00,32.00,69.00,71.25,-15.00,0.00,0.00
905712,4,20000848,1,2022,Markieff Morris,MIA,PF,1,17,211.50,298,19,54.00,114.00,47.4,41.00,75.00,54.7,13.00,39.00,33.3,8.00,9.00,88.9,17.00,28.00,45.00,23.00,6.00,1.00,20.00,33.00,129.00,218.50,230.25,19.00,0.00,0.00
905713,3,20001835,1,2022,John Collins,ATL,PF,53,54,1647.40,1662,43,339.00,644.00,52.6,275.00,468.00,58.8,64.00,176.00,36.4,134.00,169.00,79.3,93.00,329.00,422.00,98.00,33.00,56.00,60.00,164.00,876.00,1736.40,1754.50,36.00,16.00,0.00
905714,18,20002304,1,2022,KZ Okpala,OKC,PF,0,21,164.20,243,27,30.00,69.00,43.5,21.00,43.00,48.8,9.00,26.00,34.6,8.00,11.00,72.7,11.00,30.00,41.00,14.00,4.00,7.00,5.00,25.00,77.00,175.20,173.25,6.00,0.00,0.00
905715,3,20002657,1,2022,Jalen Johnson,ATL,SF,0,22,88.70,119,40,22.00,41.00,53.7,19.00,28.00,67.9,3.00,13.00,23.1,5.00,7.00,71.4,2.00,24.00,26.00,3.00,3.00,2.00,9.00,9.00,52.00,93.70,96.00,-19.00,0.00,0.00
905716,28,20001840,1,2022,Luke Kennard,LAC,SG,13,70,1364.00,1919,13,287.00,639.00,44.9,97.00,216.00,44.9,190.00,423.00,44.9,69.00,77.00,89.6,20.00,210.00,230.00,146.00,42.00,6.00,60.00,101.00,833.00,1412.00,1502.00,183.00,1.00,0.00
905717,4,20002284,1,2022,Tyler Herro,MIA,SG,10,66,2086.30,2151,0,501.00,1122.00,44.7,326.00,683.00,47.7,175.00,439.00,39.9,190.00,219.00,86.8,32.00,297.00,329.00,263.00,44.00,8.00,174.00,95.00,1367.00,2138.30,2281.75,240.00,3.00,0.00
905718,25,20000539,1,2022,Dwight Powell,DAL,PF,71,82,1435.30,1798,10,269.00,401.00,67.1,256.00,364.00,70.3,13.00,37.00,35.1,166.00,212.00,78.3,173.00,231.00,404.00,97.00,37.00,39.00,64.00,220.00,717.00,1511.30,1497.00,74.00,2.00,0.00
905719,6,20000730,1,2022,Solomon Hill,NY,SF,1,13,64.60,139,25,3.00,20.00,15.0,1.00,7.00,14.3,2.00,13.00,15.4,0.00,0.00,0,6.00,17.00,23.00,12.00,4.00,2.00,1.00,16.00,8.00,70.60,67.25,41.00,0.00,0.00
905720,25,20000836,1,2022,Trey Burke,DAL,PG,0,42,337.10,441,12,84.00,215.00,39.1,58.00,133.00,43.6,26.00,82.00,31.7,20.00,23.00,87.0,4.00,29.00,33.00,57.00,12.00,0.00,26.00,39.00,214.00,349.10,364.75,-10.00,0.00,0.00
905721,28,20002580,1,2022,Jay Scrubb,LAC,SG,0,18,87.20,121,23,18.00,46.00,39.1,12.00,25.00,48.0,6.00,21.00,28.6,7.00,10.00,70.0,2.00,14.00,16.00,8.00,4.00,3.00,7.00,9.00,49.00,94.20,94.50,16.00,0.00,0.00
905722,3,20002660,1,2022,Sharife Cooper,ATL,PG,0,13,15.50,38,35,3.00,14.00,21.4,2.00,8.00,25.0,1.00,6.00,16.7,0.00,0.00,0,0.00,5.00,5.00,5.00,0.00,0.00,5.00,1.00,7.00,15.50,18.75,-35.00,0.00,0.00
905723,28,20002689,1,2022,Jason Preston,LAC,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
905724,4,20000457,1,2022,Kyle Lowry,MIA,PG,63,63,1893.40,2131,3,276.00,627.00,44.0,132.00,245.00,53.9,144.00,382.00,37.7,148.00,174.00,85.1,33.00,249.00,282.00,474.00,67.00,17.00,168.00,177.00,844.00,1977.40,2090.50,250.00,16.00,2.00
905725,3,20001989,1,2022,Trae Young,ATL,PG,76,76,3456.30,2651,4,711.00,1544.00,46.0,478.00,934.00,51.2,233.00,610.00,38.2,500.00,553.00,90.4,50.00,234.00,284.00,737.00,72.00,7.00,303.00,128.00,2155.00,3535.30,3801.50,158.00,42.00,0.00
905726,3,20002575,1,2022,Skylar Mays,ATL,SG,5,28,139.50,219,53,32.00,64.00,50.0,24.00,39.00,61.5,8.00,25.00,32.0,8.00,9.00,88.9,5.00,20.00,25.00,17.00,7.00,0.00,10.00,9.00,80.00,146.50,151.25,-53.00,1.00,0.00
905727,25,20002749,1,2022,Eugene Omoruyi,DAL,SF,0,4,18.40,17,49,2.00,5.00,40.0,1.00,3.00,33.3,1.00,2.00,50.0,2.00,4.00,50.0,2.00,5.00,7.00,2.00,0.00,0.00,0.00,2.00,7.00,18.40,19.25,3.00,0.00,0.00
905728,19,20001401,1,2022,Justise Winslow,POR,SF,11,48,713.40,774,37,110.00,257.00,42.8,95.00,191.00,49.7,15.00,66.00,22.7,39.00,66.00,59.1,50.00,152.00,202.00,84.00,35.00,25.00,49.00,67.00,274.00,773.40,758.50,28.00,2.00,0.00
905729,7,20001461,1,2022,Willie Cauley-Stein,PHI,C,2,20,108.00,182,49,16.00,35.00,45.7,15.00,33.00,45.5,1.00,2.00,50.0,1.00,2.00,50.0,13.00,27.00,40.00,10.00,6.00,3.00,7.00,19.00,34.00,117.00,114.00,24.00,0.00,0.00
905730,25,20001832,1,2022,Frank Ntilikina,DAL,PG,5,58,475.30,684,37,89.00,223.00,39.9,51.00,112.00,45.5,38.00,111.00,34.2,24.00,25.00,96.0,12.00,67.00,79.00,69.00,27.00,7.00,31.00,61.00,240.00,509.30,513.75,63.00,0.00,0.00
905731,28,20001874,1,2022,Isaiah Hartenstein,LAC,PF,0,68,1372.20,1215,48,229.00,366.00,62.6,215.00,336.00,64.0,14.00,30.00,46.7,91.00,132.00,68.9,117.00,214.00,331.00,160.00,51.00,77.00,84.00,167.00,563.00,1500.20,1440.75,169.00,2.00,0.00
905732,25,20001864,1,2022,Sterling Brown,DAL,SG,3,49,408.80,628,21,59.00,155.00,38.1,31.00,63.00,49.2,28.00,92.00,30.4,14.00,15.00,93.3,26.00,123.00,149.00,34.00,14.00,7.00,23.00,56.00,160.00,429.80,444.75,32.00,2.00,0.00
905733,3,20002268,1,2022,De'Andre Hunter,ATL,SF,52,53,1067.20,1574,48,254.00,575.00,44.2,180.00,380.00,47.4,74.00,195.00,37.9,127.00,166.00,76.5,26.00,150.00,176.00,68.00,36.00,21.00,69.00,155.00,709.00,1124.20,1150.50,27.00,2.00,0.00
905734,28,20002690,1,2022,Brandon Boston Jr.,LAC,SG,0,51,599.70,760,11,125.00,325.00,38.5,91.00,214.00,42.5,34.00,111.00,30.6,59.00,72.00,81.9,17.00,94.00,111.00,51.00,26.00,13.00,31.00,43.00,343.00,638.70,637.75,-37.00,0.00,0.00
905735,12,20002352,1,2022,Moses Brown,CLE,C,6,40,362.50,344,19,64.00,108.00,59.3,64.00,108.00,59.3,0.00,0.00,0,43.00,72.00,59.7,39.00,96.00,135.00,1.00,7.00,17.00,20.00,53.00,171.00,386.50,383.75,-49.00,3.00,0.00
905736,4,20002491,1,2022,Caleb Martin,MIA,SF,12,60,1047.00,1372,3,208.00,410.00,50.7,144.00,255.00,56.5,64.00,155.00,41.3,71.00,93.00,76.3,70.00,160.00,230.00,64.00,58.00,30.00,52.00,104.00,551.00,1135.00,1118.00,157.00,1.00,0.00
905737,19,20002663,1,2022,Keon Johnson,POR,SG,12,37,513.20,696,13,96.00,272.00,35.3,62.00,172.00,36.0,34.00,100.00,34.0,42.00,52.00,80.8,24.00,57.00,81.00,76.00,28.00,12.00,46.00,69.00,268.00,553.20,557.25,-287.00,0.00,0.00
905738,3,20000549,1,2022,Clint Capela,ATL,C,73,74,2262.40,2039,13,370.00,604.00,61.3,370.00,603.00,61.4,0.00,1.00,0,80.00,169.00,47.3,279.00,598.00,877.00,92.00,55.00,93.00,44.00,166.00,820.00,2410.40,2380.75,125.00,35.00,0.00
905739,28,20000646,1,2022,Kawhi Leonard,LAC,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
905740,28,20000847,1,2022,Marcus Morris Sr.,LAC,PF,54,54,1309.30,1564,21,300.00,691.00,43.4,199.00,416.00,47.8,101.00,275.00,36.7,129.00,148.00,87.2,26.00,213.00,239.00,113.00,28.00,18.00,69.00,115.00,830.00,1355.30,1409.25,-142.00,2.00,0.00
905741,25,20000896,1,2022,Reggie Bullock,DAL,SF,37,68,1066.70,1901,47,201.00,501.00,40.1,60.00,109.00,55.0,141.00,392.00,36.0,40.00,48.00,83.3,33.00,208.00,241.00,83.00,41.00,14.00,40.00,111.00,583.00,1121.70,1169.25,270.00,0.00,0.00
905742,4,20000515,1,2022,Jimmy Butler,MIA,SF,57,57,2211.20,1931,7,398.00,829.00,48.0,371.00,713.00,52.0,27.00,116.00,23.3,396.00,455.00,87.0,102.00,234.00,336.00,312.00,94.00,27.00,121.00,88.00,1219.00,2332.20,2326.00,245.00,12.00,4.00
905743,4,20001836,1,2022,Bam Adebayo,MIA,C,56,56,2129.80,1825,17,406.00,730.00,55.6,406.00,723.00,56.2,0.00,7.00,0,256.00,340.00,75.3,137.00,427.00,564.00,190.00,80.00,44.00,148.00,171.00,1068.00,2253.80,2272.50,300.00,27.00,0.00
905744,25,20001984,1,2022,Luka Doncic,DAL,PG,65,65,3340.60,2300,49,641.00,1403.00,45.7,440.00,834.00,52.8,201.00,569.00,35.3,364.00,489.00,74.4,56.00,537.00,593.00,568.00,75.00,36.00,292.00,145.00,1847.00,3451.60,3697.75,146.00,44.00,10.00
